date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,Symbol
2024-03-01,436.03,441.76,433.6,440.9,440.9,180137,180137,4.87,1.12,438.0725,"March 01, 24",0.0112,TYL
2024-02-29,440.13,440.72,434.54,437.14,437.14,348977,348977,-2.99,-0.67934,438.1325,"February 29, 24",-0.0067934,TYL
2024-02-28,434.88,440.15,434.8,438.71,438.71,131005,131005,3.83,0.8807,437.135,"February 28, 24",0.008807,TYL
2024-02-27,441.21,443.93,434.93,436.39,436.39,144299,144299,-4.82,-1.09,439.115,"February 27, 24",-0.0109,TYL
2024-02-26,439.46,444.77,437.81,441.19,441.19,284566,284566,1.73,0.39366,440.8075,"February 26, 24",0.0039366,TYL
2024-02-23,439.49,441.0,434.3,437.48,437.48,141171,141171,-2.01,-0.45735,438.0675,"February 23, 24",-0.0045735,TYL
2024-02-22,439.83,443.7,434.0,436.6,436.6,298540,298540,-3.23,-0.73437,438.5325,"February 22, 24",-0.0073437,TYL
2024-02-21,434.47,434.47,425.92,432.71,432.71,239584,239584,-1.76,-0.40509,431.8925,"February 21, 24",-0.0040509,TYL
2024-02-20,438.0,440.7,432.85,435.38,435.38,184492,184492,-2.62,-0.59817,436.7325,"February 20, 24",-0.0059817,TYL
2024-02-16,443.07,443.22,437.44,440.98,440.98,202349,202349,-2.09,-0.47171,441.1775,"February 16, 24",-0.0047171,TYL
2024-02-15,423.15,454.74,421.29,441.11,441.11,378661,378661,17.96,4.24,435.0725,"February 15, 24",0.0424,TYL
2024-02-14,435.77,441.03,432.23,440.13,440.13,229833,229833,4.36,1.0,437.29,"February 14, 24",0.01,TYL
2024-02-13,423.21,436.49,423.21,431.7,431.7,246330,246330,8.49,2.01,428.6525,"February 13, 24",0.0201,TYL
2024-02-12,440.29,441.4,434.45,434.85,434.85,194607,194607,-5.44,-1.24,437.7475,"February 12, 24",-0.0124,TYL
2024-02-09,437.31,442.4,433.11,440.99,440.99,165678,165678,3.68,0.84151,438.4525,"February 09, 24",0.0084151,TYL
2024-02-08,434.88,437.9,434.51,435.15,435.15,142784,142784,0.27,0.06208609,435.61,"February 08, 24",0.0006208609,TYL
2024-02-07,433.92,437.81,430.69,435.88,435.88,133872,133872,1.96,0.4517,434.575,"February 07, 24",0.004517,TYL
2024-02-06,429.98,431.38,425.59,430.52,430.52,128345,128345,0.54,0.12559,429.3675,"February 06, 24",0.0012559,TYL
2024-02-05,428.43,429.65,421.79,427.39,427.39,117222,117222,-1.04,-0.24275,426.815,"February 05, 24",-0.0024275,TYL
2024-02-02,428.64,433.92,427.33,430.86,430.86,201566,201566,2.22,0.51792,430.1875,"February 02, 24",0.0051792,TYL
2024-02-01,422.59,431.13,421.15,429.68,429.68,134879,134879,7.09,1.68,426.1375,"February 01, 24",0.0168,TYL
2024-01-31,430.68,432.0,421.57,422.75,422.75,146679,146679,-7.93,-1.84,426.75,"January 31, 24",-0.0184,TYL
2024-01-30,434.27,437.0,431.93,432.06,432.06,136110,136110,-2.21,-0.5089,433.815,"January 30, 24",-0.005089,TYL
2024-01-29,432.09,436.41,430.21,436.41,436.41,148108,148108,4.32,0.99979,433.78,"January 29, 24",0.0099979,TYL
2024-01-26,429.53,432.59,428.32,430.62,430.62,153521,153521,1.09,0.25377,430.265,"January 26, 24",0.0025377,TYL
2024-01-25,441.6,441.6,428.42,429.25,429.25,230061,230061,-12.35,-2.8,435.2175,"January 25, 24",-0.028,TYL
2024-01-24,447.97,451.71,439.11,439.29,439.29,251981,251981,-8.68,-1.94,444.52,"January 24, 24",-0.0194,TYL
2024-01-23,440.64,445.87,438.17,444.0,444.0,193176,193176,3.36,0.76253,442.17,"January 23, 24",0.0076253,TYL
2024-01-22,434.34,440.99,434.02,440.12,440.12,196472,196472,5.78,1.33,437.3675,"January 22, 24",0.0133,TYL
2024-01-19,426.22,430.63,424.29,430.33,430.33,125676,125676,4.11,0.96429,427.8675,"January 19, 24",0.0096429,TYL
2024-01-18,421.66,424.23,419.5,424.16,424.16,155777,155777,2.5,0.59289,422.3875,"January 18, 24",0.0059289,TYL
2024-01-17,416.54,419.89,411.38,419.54,419.54,129962,129962,3.0,0.72022,416.8375,"January 17, 24",0.0072022,TYL
2024-01-16,427.0,429.4,416.41,417.21,417.21,179836,179836,-9.79,-2.29,422.505,"January 16, 24",-0.0229,TYL
2024-01-12,426.97,430.42,425.77,429.0,429.0,171006,171006,2.03,0.47544,428.04,"January 12, 24",0.0047544,TYL
2024-01-11,421.27,425.94,419.18,425.27,425.27,177226,177226,4.0,0.94951,422.915,"January 11, 24",0.0094951,TYL
2024-01-10,413.58,418.65,412.68,418.4,418.4,163606,163606,4.82,1.17,415.8275,"January 10, 24",0.0117,TYL
2024-01-09,410.68,415.8,410.68,412.67,412.67,102516,102516,1.99,0.48456,412.4575,"January 09, 24",0.0048456,TYL
2024-01-08,404.39,414.43,402.48,414.42,414.42,243317,243317,10.03,2.48,408.93,"January 08, 24",0.0248,TYL
2024-01-05,401.06,405.2,398.63,400.82,400.82,243024,243024,-0.24,-0.05984142,401.4275,"January 05, 24",-0.0005984142,TYL
2024-01-04,406.79,409.63,400.8,401.39,401.39,161669,161669,-5.4,-1.33,404.6525,"January 04, 24",-0.0133,TYL
2024-01-03,406.68,411.15,405.16,406.9,406.9,221056,221056,0.22,0.05409659,407.4725,"January 03, 24",0.0005409659,TYL
2024-01-02,414.76,414.76,400.48,408.2,408.2,288692,288692,-6.56,-1.58,409.55,"January 02, 24",-0.0158,TYL
2023-12-29,418.7,420.98,416.01,418.12,418.12,142652,142652,-0.58,-0.13852,418.4525,"December 29, 23",-0.0013852,TYL
2023-12-28,415.1,419.37,414.31,418.29,418.29,122494,122494,3.19,0.76849,416.7675,"December 28, 23",0.0076849,TYL
2023-12-27,416.98,416.98,413.04,415.6,415.6,126107,126107,-1.38,-0.33095,415.65,"December 27, 23",-0.0033095,TYL
2023-12-26,415.07,418.44,414.27,416.41,416.41,128465,128465,1.34,0.32284,416.0475,"December 26, 23",0.0032284,TYL
2023-12-22,415.17,416.3,411.2,415.0,415.0,204548,204548,-0.17,-0.04094708,414.4175,"December 22, 23",-0.0004094708,TYL
2023-12-21,411.45,412.88,408.87,412.49,412.49,138551,138551,1.04,0.25276,411.4225,"December 21, 23",0.0025276,TYL
2023-12-20,412.89,416.44,408.27,409.03,409.03,162305,162305,-3.86,-0.93487,411.6575,"December 20, 23",-0.0093487,TYL
2023-12-19,419.06,420.02,412.1,414.59,414.59,217082,217082,-4.47,-1.07,416.4425,"December 19, 23",-0.0107,TYL
2023-12-18,411.15,419.06,410.84,418.47,418.47,296417,296417,7.32,1.78,414.88,"December 18, 23",0.0178,TYL
2023-12-15,409.35,411.05,405.42,410.42,410.42,630435,630435,1.07,0.26139,409.06,"December 15, 23",0.0026139,TYL
2023-12-14,411.55,415.32,406.31,410.2,410.2,306917,306917,-1.35,-0.32803,410.845,"December 14, 23",-0.0032803,TYL
2023-12-13,408.54,413.13,407.96,412.46,412.46,226837,226837,3.92,0.95951,410.5225,"December 13, 23",0.0095951,TYL
2023-12-12,404.13,407.73,402.0,407.69,407.69,177845,177845,3.56,0.8809,405.3875,"December 12, 23",0.008809,TYL
2023-12-11,403.04,409.38,403.04,403.91,403.91,180656,180656,0.87,0.21586,404.8425,"December 11, 23",0.0021586,TYL
2023-12-08,400.79,404.71,400.59,403.07,403.07,160875,160875,2.28,0.56888,402.29,"December 08, 23",0.0056888,TYL
2023-12-07,404.33,407.74,399.68,402.14,402.14,151577,151577,-2.19,-0.54164,403.4725,"December 07, 23",-0.0054164,TYL
2023-12-06,413.07,415.0,403.93,404.25,404.25,198882,198882,-8.82,-2.14,409.0625,"December 06, 23",-0.0214,TYL
2023-12-05,409.71,411.02,407.27,410.87,410.87,211148,211148,1.16,0.28313,409.7175,"December 05, 23",0.0028313,TYL
2023-12-04,409.93,413.76,408.58,412.94,412.94,177955,177955,3.01,0.73427,411.3025,"December 04, 23",0.0073427,TYL
2023-12-01,408.5,413.89,405.9841,413.73,413.73,190747,190700,5.23,1.28,411.29,"December 01, 23",0.0128,TYL
2023-11-30,407.59,408.97,401.41,408.84,408.84,301900,301900,1.25,0.30668,407.06,"November 30, 23",0.0030668,TYL
2023-11-29,412.44,417.01,405.69,407.31,407.31,208565,208600,-5.13,-1.24,409.55,"November 29, 23",-0.0124,TYL
2023-11-28,410.22,411.79,406.625,407.15,407.15,140090,140100,-3.07,-0.74838,408.16,"November 28, 23",-0.0074838,TYL
2023-11-27,408.87,413.705,407.39,411.27,411.27,151486,151500,2.4,0.58698,411.31,"November 27, 23",0.0058698,TYL
2023-11-24,412.08,413.41,409.23,410.12,410.12,52421,52400,-1.96,-0.47564,410.21,"November 24, 23",-0.0047564,TYL
2023-11-22,414.04,415.18,411.51,411.87,411.87,133614,133600,-2.17,-0.5241,412.92,"November 22, 23",-0.005241,TYL
2023-11-21,410.19,413.76,408.91,411.04,411.04,204417,204400,0.85,0.20722,411.03,"November 21, 23",0.0020722,TYL
2023-11-20,411.14,414.035,410.07,411.99,411.99,271303,271300,0.85,0.20674,411.94,"November 20, 23",0.0020674,TYL
2023-11-17,420.92,421.66,410.03,411.34,411.34,345822,345800,-9.58,-2.28,412.74,"November 17, 23",-0.0228,TYL
2023-11-16,417.97,421.05,416.44,417.68,417.68,307426,307400,-0.29,-0.06938297,418.44,"November 16, 23",-0.0006938297,TYL
2023-11-15,421.58,423.36,416.64,417.67,417.67,347225,347200,-3.91,-0.92746,418.53,"November 15, 23",-0.0092746,TYL
2023-11-14,422.84,424.33,419.13,419.55,419.55,328183,328200,-3.29,-0.77807,420.79,"November 14, 23",-0.0077807,TYL
2023-11-13,418.43,418.705,414.91,416.38,416.38,202515,202500,-2.05,-0.48993,416.98,"November 13, 23",-0.0048993,TYL
2023-11-10,414.18,420.0,411.57,418.7,418.7,186039,186000,4.52,1.09,417.61,"November 10, 23",0.0109,TYL
2023-11-09,415.92,418.75,411.715,413.28,413.28,151482,151500,-2.64,-0.63474,414.41,"November 09, 23",-0.0063474,TYL
2023-11-08,413.69,416.14,410.38,415.69,415.69,167841,167800,2.0,0.48345,414.3,"November 08, 23",0.0048345,TYL
2023-11-07,415.7,415.88,410.47,411.62,411.62,238511,238500,-4.08,-0.98148,412.35,"November 07, 23",-0.0098148,TYL
2023-11-06,410.0,413.64,408.13,412.72,412.72,227577,227600,2.72,0.66341,410.72,"November 06, 23",0.0066341,TYL
2023-11-03,408.26,421.15,403.85,416.25,416.25,342182,342200,7.99,1.96,415.34,"November 03, 23",0.0196,TYL
2023-11-02,387.48,420.41,378.56,405.75,405.75,586131,586100,18.27,4.72,406.88,"November 02, 23",0.0472,TYL
2023-11-01,373.38,375.04,362.5,370.7,370.7,356844,356800,-2.68,-0.71777,369.08,"November 01, 23",-0.0071777,TYL
2023-10-31,368.4,376.36,366.13,372.9,372.9,404680,404700,4.5,1.22,372.76,"October 31, 23",0.0122,TYL
2023-10-30,367.27,370.17,363.7801,367.77,367.77,178971,179000,0.5,0.13614,367.87,"October 30, 23",0.0013614,TYL
2023-10-27,365.97,367.86,361.89,363.6,363.6,208991,209000,-2.37,-0.64759,364.63,"October 27, 23",-0.0064759,TYL
2023-10-26,368.2,370.4366,361.157,365.28,365.28,285585,285600,-2.92,-0.79305,366.07,"October 26, 23",-0.0079305,TYL
2023-10-25,372.42,373.8,365.175,366.64,366.64,225342,225300,-5.78,-1.55,367.94,"October 25, 23",-0.0155,TYL
2023-10-24,368.24,374.86,367.22,374.16,374.16,221175,221200,5.92,1.61,372.54,"October 24, 23",0.0161,TYL
2023-10-23,365.48,370.016,362.99,366.78,366.78,183856,183900,1.3,0.3557,367.34,"October 23, 23",0.003557,TYL
2023-10-20,377.9,377.9,365.14,367.71,367.71,179625,179600,-10.19,-2.7,368.89,"October 20, 23",-0.027,TYL
2023-10-19,382.28,383.09,375.43,377.0,377.0,184363,184400,-5.28,-1.38,378.13,"October 19, 23",-0.0138,TYL
2023-10-18,386.43,386.79,379.24,379.4,379.4,166465,166500,-7.03,-1.82,381.54,"October 18, 23",-0.0182,TYL
2023-10-17,382.51,388.1299,382.345,387.57,387.57,215601,215600,5.06,1.32,386.63,"October 17, 23",0.0132,TYL
2023-10-16,377.55,387.49,376.85,383.98,383.98,270081,270100,6.43,1.7,384.87,"October 16, 23",0.017,TYL
2023-10-13,386.24,386.24,374.68,375.16,375.16,239610,239600,-11.08,-2.87,376.93,"October 13, 23",-0.0287,TYL
2023-10-12,394.16,394.16,385.89,387.06,387.06,152728,152700,-7.1,-1.8,388.81,"October 12, 23",-0.018,TYL
2023-10-11,392.84,394.73,389.235,392.42,392.42,168218,168200,-0.42,-0.10691,391.77,"October 11, 23",-0.0010691,TYL
2023-10-10,392.65,395.48,390.555,392.0,392.0,155821,155800,-0.65,-0.16554,392.85,"October 10, 23",-0.0016554,TYL
2023-10-09,385.78,393.08,385.01,392.95,392.95,129799,129800,7.17,1.86,391.14,"October 09, 23",0.0186,TYL
2023-10-06,379.63,390.46,378.0,388.24,388.24,203766,203800,8.61,2.27,387.58,"October 06, 23",0.0227,TYL
2023-10-05,383.56,385.31,378.74,381.8,381.8,120492,120500,-1.76,-0.45886,381.87,"October 05, 23",-0.0045886,TYL
2023-10-04,383.48,385.505,379.32,384.58,384.58,214749,214700,1.1,0.28685,383.68,"October 04, 23",0.0028685,TYL
2023-10-03,380.29,385.9299,378.735,380.84,380.84,201603,201600,0.55,0.14463,380.96,"October 03, 23",0.0014463,TYL
2023-10-02,386.19,386.75,380.19,382.36,382.36,233002,233000,-3.83,-0.99174,382.84,"October 02, 23",-0.0099174,TYL
2023-09-29,391.63,397.29,385.8,386.14,386.14,233894,233900,-5.49,-1.4,389.1,"September 29, 23",-0.014,TYL
2023-09-28,383.59,389.95,380.93,389.58,389.58,232716,232700,5.99,1.56,387.76,"September 28, 23",0.0156,TYL
2023-09-27,381.37,386.79,381.22,385.31,385.31,241849,241800,3.94,1.03,384.03,"September 27, 23",0.0103,TYL
2023-09-26,386.37,388.86,378.4201,380.84,380.84,366519,366500,-5.53,-1.43,382.56,"September 26, 23",-0.0143,TYL
2023-09-25,385.86,390.04,383.36,389.04,389.04,214937,214900,3.18,0.82413,387.92,"September 25, 23",0.0082413,TYL
2023-09-22,386.41,391.055,385.275,388.58,388.58,237679,237700,2.17,0.56158,388.6,"September 22, 23",0.0056158,TYL
2023-09-21,389.8,391.71,384.16,384.27,384.27,254713,254700,-5.53,-1.42,386.56,"September 21, 23",-0.0142,TYL
2023-09-20,392.87,395.41,391.63,392.53,392.53,162836,162800,-0.34,-0.08654262,392.9,"September 20, 23",-0.0008654262,TYL
2023-09-19,388.39,393.34,388.01,392.65,392.65,201610,201600,4.26,1.1,391.7,"September 19, 23",0.011,TYL
2023-09-18,375.63,390.56,375.63,390.16,390.16,332711,332700,14.53,3.87,386.7,"September 18, 23",0.0387,TYL
2023-09-15,381.55,381.55,374.32,375.38,375.38,439416,439400,-6.17,-1.62,375.83,"September 15, 23",-0.0162,TYL
2023-09-14,379.22,382.345,376.25,381.42,381.42,140390,140400,2.2,0.58014,380.2,"September 14, 23",0.0058014,TYL
2023-09-13,381.21,382.25,376.58,378.61,378.61,148912,148900,-2.6,-0.68204,379.25,"September 13, 23",-0.0068204,TYL
2023-09-12,384.35,388.05,380.94,382.31,382.31,151847,151800,-2.04,-0.53077,382.79,"September 12, 23",-0.0053077,TYL
2023-09-11,393.64,394.37,386.47,387.67,387.67,273888,273900,-5.97,-1.52,388.67,"September 11, 23",-0.0152,TYL
2023-09-08,390.18,393.55,389.4147,392.17,392.17,140057,140000,1.99,0.51002,391.52,"September 08, 23",0.0051002,TYL
2023-09-07,389.05,393.46,387.72,390.91,390.91,187498,187500,1.86,0.47809,391.12,"September 07, 23",0.0047809,TYL
2023-09-06,390.6,394.04,390.27,390.64,390.64,158528,158500,0.04,0.01024066,391.48,"September 06, 23",0.0001024066,TYL
2023-09-05,396.27,396.655,392.0,392.13,392.13,160814,160800,-4.14,-1.04,393.56,"September 05, 23",-0.0104,TYL
2023-09-01,401.0,401.0,393.79,396.66,396.66,195403,195400,-4.34,-1.08,396.19,"September 01, 23",-0.0108,TYL
2023-08-31,399.07,401.99,396.52,398.43,398.43,170392,170400,-0.64,-0.16037,398.97,"August 31, 23",-0.0016037,TYL
2023-08-30,392.01,398.88,392.01,397.96,397.96,143305,143300,5.95,1.52,397.11,"August 30, 23",0.0152,TYL
2023-08-29,382.45,391.74,379.54,391.59,391.59,168489,168500,9.14,2.39,390.18,"August 29, 23",0.0239,TYL
2023-08-28,380.44,385.366,380.275,384.25,384.25,93891,93700,3.81,1.0,383.98,"August 28, 23",0.01,TYL
2023-08-25,376.67,381.05,374.92,378.79,378.79,120474,120500,2.12,0.56283,378.97,"August 25, 23",0.0056283,TYL
2023-08-24,383.69,383.69,375.11,375.12,375.12,110664,110700,-8.57,-2.23,376.69,"August 24, 23",-0.0223,TYL
2023-08-23,377.53,383.05,375.27,380.32,380.32,93844,93800,2.79,0.73901,380.44,"August 23, 23",0.0073901,TYL
2023-08-22,375.76,376.91,373.195,375.6,375.6,132666,132700,-0.16,-0.04258037,375.24,"August 22, 23",-0.0004258037,TYL
2023-08-21,372.45,375.46,371.55,375.05,375.05,137984,138000,2.6,0.69808,374.24,"August 21, 23",0.0069808,TYL
2023-08-18,370.28,374.07,370.01,372.17,372.17,197920,197900,1.89,0.51042,372.23,"August 18, 23",0.0051042,TYL
2023-08-17,378.18,378.18,372.78,373.6,373.6,125223,125200,-4.58,-1.21,374.42,"August 17, 23",-0.0121,TYL
2023-08-16,379.55,381.76,377.04,377.09,377.09,123453,123500,-2.46,-0.64814,378.42,"August 16, 23",-0.0064814,TYL
2023-08-15,386.61,388.2899,379.36,380.25,380.25,177551,177600,-6.36,-1.65,381.77,"August 15, 23",-0.0165,TYL
2023-08-14,385.13,390.96,385.13,387.79,387.79,124819,124800,2.66,0.69068,388.11,"August 14, 23",0.0069068,TYL
2023-08-11,387.14,389.375,385.0,387.56,387.56,126645,126600,0.42,0.10849,387.99,"August 11, 23",0.0010849,TYL
2023-08-10,382.3,389.15,381.98,388.47,388.47,166300,166300,6.17,1.61,387.06,"August 10, 23",0.0161,TYL
2023-08-09,377.68,379.78,373.01,378.66,378.66,248796,248800,0.98,0.25948,377.78,"August 09, 23",0.0025948,TYL
2023-08-08,380.0,380.0,371.11,377.59,377.59,276621,276600,-2.41,-0.63421,376.26,"August 08, 23",-0.0063421,TYL
2023-08-07,382.2,384.07,380.11,383.08,383.08,261626,261600,0.88,0.23025,382.02,"August 07, 23",0.0023025,TYL
2023-08-04,385.0,386.31,380.295,381.92,381.92,133187,133200,-3.08,-0.8,383.23,"August 04, 23",-0.008,TYL
2023-08-03,385.53,388.41,378.67,382.61,382.61,222263,222300,-2.92,-0.7574,382.0,"August 03, 23",-0.007574,TYL
2023-08-02,392.45,394.35,384.92,388.13,388.13,203173,203200,-4.32,-1.1,388.78,"August 02, 23",-0.011,TYL
2023-08-01,396.93,400.6,391.7001,398.28,398.28,213756,213700,1.35,0.34011,398.23,"August 01, 23",0.0034011,TYL
2023-07-31,391.11,397.26,390.265,396.63,396.630005,209699,209700,5.52,1.41,395.36,"July 31, 23",0.0141,TYL
2023-07-28,389.01,395.35,385.74,390.67,390.670013,276249,276200,1.66,0.42672,390.95,"July 28, 23",0.0042672,TYL
2023-07-27,411.95,414.56,382.75,383.39,383.390015,555603,555600,-28.56,-6.93,388.79,"July 27, 23",-0.0693,TYL
2023-07-26,406.98,410.79,403.275,408.42,408.420013,213174,213200,1.44,0.35383,408.06,"July 26, 23",0.0035383,TYL
2023-07-25,403.93,409.05,403.775,408.08,408.079987,157556,157600,4.15,1.03,407.23,"July 25, 23",0.0103,TYL
2023-07-24,402.76,403.54,397.18,402.7,402.700012,173544,173500,-0.06,-0.01489721,401.47,"July 24, 23",-0.0001489721,TYL
2023-07-21,407.05,407.05,401.35,403.33,403.329987,278202,278200,-3.72,-0.91389,403.56,"July 21, 23",-0.0091389,TYL
2023-07-20,414.81,416.18,402.9,404.14,404.140015,261502,261500,-10.67,-2.57,406.02,"July 20, 23",-0.0257,TYL
2023-07-19,423.01,426.83,415.59,417.64,417.640015,219544,219500,-5.37,-1.27,418.59,"July 19, 23",-0.0127,TYL
2023-07-18,419.12,422.445,415.18,422.13,422.130005,136334,136300,3.01,0.71817,420.8,"July 18, 23",0.0071817,TYL
2023-07-17,412.63,422.91,412.63,421.75,421.75,259863,259900,9.12,2.21,420.5,"July 17, 23",0.0221,TYL
2023-07-14,419.4,420.39,410.46,410.98,410.980011,223038,223000,-8.42,-2.01,413.23,"July 14, 23",-0.0201,TYL
2023-07-13,419.47,423.36,417.96,420.65,420.649994,157869,157900,1.18,0.28131,420.98,"July 13, 23",0.0028131,TYL
2023-07-12,418.22,419.07,411.34,417.33,417.329987,258499,258500,-0.89,-0.21281,415.91,"July 12, 23",-0.0021281,TYL
2023-07-11,414.1,416.26,409.725,412.96,412.959991,162396,162400,-1.14,-0.2753,412.19,"July 11, 23",-0.002753,TYL
2023-07-10,407.5,413.28,407.5,413.12,413.119995,159104,159100,5.62,1.38,411.87,"July 10, 23",0.0138,TYL
2023-07-07,410.38,412.2525,406.45,406.48,406.480011,192532,192500,-3.9,-0.95034,408.1,"July 07, 23",-0.0095034,TYL
2023-07-06,408.21,411.8691,404.3,410.48,410.480011,137637,137600,2.27,0.55609,409.21,"July 06, 23",0.0055609,TYL
2023-07-05,409.82,413.225,409.07,412.32,412.320007,137973,138000,2.5,0.61002,411.63,"July 05, 23",0.0061002,TYL
2023-07-03,414.99,416.175,410.13,412.31,412.309998,91334,91300,-2.68,-0.6458,412.41,"July 03, 23",-0.006458,TYL
2023-06-30,415.43,418.91,412.16,416.47,416.470001,203276,203200,1.04,0.25034,416.65,"June 30, 23",0.0025034,TYL
2023-06-29,409.85,413.095,408.37,411.73,411.730011,217188,217200,1.88,0.4587,411.05,"June 29, 23",0.004587,TYL
2023-06-28,407.93,413.43,407.355,408.89,408.890015,210427,210400,0.96,0.23533,409.01,"June 28, 23",0.0023533,TYL
2023-06-27,404.47,412.7496,404.47,407.74,407.73999,275367,275300,3.27,0.80847,409.23,"June 27, 23",0.0080847,TYL
2023-06-26,397.25,405.58,396.15,402.05,402.049988,489842,489800,4.8,1.21,402.77,"June 26, 23",0.0121,TYL
2023-06-23,397.19,402.96,396.79,396.93,396.929993,417269,417300,-0.26,-0.06545986,398.27,"June 23, 23",-0.0006545986,TYL
2023-06-22,392.18,399.29,391.32,399.25,399.25,275075,275100,7.07,1.8,397.24,"June 22, 23",0.018,TYL
2023-06-21,392.19,394.315,388.73,392.19,392.190002,256422,256400,0.0,0.0,392.32,"June 21, 23",0.0,TYL
2023-06-20,391.59,394.55,387.705,391.66,391.660004,241766,241800,0.07,0.01787584,391.36,"June 20, 23",0.0001787584,TYL
2023-06-16,398.99,399.74,390.76,393.8,393.799988,777600,777200,-5.19,-1.3,393.99,"June 16, 23",-0.013,TYL
2023-06-15,390.07,398.085,387.0,394.6,394.600006,295814,295800,4.53,1.16,392.63,"June 15, 23",0.0116,TYL
2023-06-14,388.42,393.174,386.18,392.1,392.100006,311146,311100,3.68,0.94743,390.78,"June 14, 23",0.0094743,TYL
2023-06-13,395.8,395.8,387.97,389.87,389.869995,244541,244500,-5.93,-1.5,390.61,"June 13, 23",-0.015,TYL
2023-06-12,391.88,394.55,390.13,393.52,393.519989,203917,203900,1.64,0.4185,392.87,"June 12, 23",0.004185,TYL
2023-06-09,391.0,394.565,385.41,388.67,388.670013,140180,140200,-2.33,-0.59591,388.55,"June 09, 23",-0.0059591,TYL
2023-06-08,386.75,390.72,385.01,389.47,389.470001,182630,182600,2.72,0.7033,388.72,"June 08, 23",0.007033,TYL
2023-06-07,393.0,395.39,387.19,388.32,388.320007,267411,267400,-4.68,-1.19,388.92,"June 07, 23",-0.0119,TYL
2023-06-06,398.18,398.18,389.57,394.08,394.079987,225245,225200,-4.1,-1.03,393.02,"June 06, 23",-0.0103,TYL
2023-06-05,395.39,399.12,393.04,398.22,398.220001,217559,213600,2.83,0.71575,396.86,"June 05, 23",0.0071575,TYL
2023-06-02,400.0,401.88,394.575,397.69,397.690002,262850,262900,-2.31,-0.5775,397.4,"June 02, 23",-0.005775,TYL
2023-06-01,391.72,401.365,390.86,398.98,398.980011,211429,211400,7.26,1.85,398.08,"June 01, 23",0.0185,TYL
2023-05-31,394.76,399.85,390.065,396.96,396.959991,380569,380600,2.2,0.5573,395.54,"May 31, 23",0.005573,TYL
2023-05-30,396.26,397.97,391.79,397.25,397.25,202151,202100,0.99,0.24984,396.07,"May 30, 23",0.0024984,TYL
2023-05-26,389.73,395.81,389.73,393.6,393.600006,180578,180600,3.87,0.993,393.78,"May 26, 23",0.00993,TYL
2023-05-25,390.18,390.39,384.0,387.28,387.279999,216269,216300,-2.9,-0.74325,387.1,"May 25, 23",-0.0074325,TYL
2023-05-24,386.2,388.9,382.92,385.09,385.089996,188669,188700,-1.11,-0.28742,384.73,"May 24, 23",-0.0028742,TYL
2023-05-23,397.06,398.52,389.71,390.11,390.109985,293173,293200,-6.95,-1.75,392.64,"May 23, 23",-0.0175,TYL
2023-05-22,392.96,401.125,392.48,397.97,397.970001,270189,270200,5.01,1.27,398.37,"May 22, 23",0.0127,TYL
2023-05-19,399.77,400.0,392.48,394.04,394.040009,224569,224500,-5.73,-1.43,394.95,"May 19, 23",-0.0143,TYL
