<<<<<<< HEAD
<<<<<<< HEAD
=======
>>>>>>> f0d0540 (current)
Bar Time,Date,Open,High,Low,Close,Adj Close,Volume,rsi,ema_9,ema_15,ema_120,Target
24,2015-02-06,18.743499755859375,18.79949951171875,18.550500869750977,18.714000701904297,18.714000701904297,77848000,77.10350682134614,18.216935037227795,17.450570182520945,,0.0
25,2015-02-09,18.549999237060547,18.720500946044922,18.360000610351562,18.527999877929688,18.527999877929688,54492000,73.78386501131551,18.32062331746176,17.64646649077708,,0.0
26,2015-02-10,18.559499740600586,18.71500015258789,18.425500869750977,18.649999618530273,18.649999618530273,45744000,74.55762015551332,18.43041541781793,17.828927059459478,,0.0
27,2015-02-11,18.561500549316406,18.854999542236328,18.55500030517578,18.756999969482422,18.756999969482422,55730000,75.24764138331258,18.539276935039428,17.99766758855456,,0.0
28,2015-02-12,18.7549991607666,18.925500869750977,18.657499313354492,18.85849952697754,18.85849952697754,55822000,75.91493380662008,18.645684465685466,18.154182486449645,,0.0
29,2015-02-13,18.920499801635742,19.149999618530273,18.850500106811523,19.09149932861328,19.09149932861328,69502000,77.41981815751375,18.794289419994737,18.324603730479396,16.289316527048747,0.0
30,2015-02-17,18.88599967956543,18.999500274658203,18.633499145507812,18.771499633789062,18.771499633789062,73464000,70.87045325182577,18.786692824592844,18.405857531081153,16.449457372644897,0.0
31,2015-02-18,18.68899917602539,18.836999893188477,18.642499923706055,18.668500900268555,18.668500900268555,53012000,68.85149463276213,18.747295516484748,18.453610870933407,16.592621471201262,0.0
32,2015-02-19,18.67449951171875,19.0939998626709,18.671499252319336,18.950000762939453,18.950000762939453,59076000,71.26118913932709,18.81486393196965,18.54386357857087,16.744710457765017,0.0
33,2015-02-20,18.930999755859375,19.184999465942383,18.79199981689453,19.183000564575195,19.183000564575195,65160000,73.11512555573694,18.937576142838164,18.66007030329893,16.90201949691406,0.0
34,2015-02-23,19.172000885009766,19.226999282836914,18.899999618530273,19.006999969482422,19.006999969482422,43540000,69.4695684114397,18.96071741838625,18.7231484244232,17.037824688692666,0.0
35,2015-02-24,18.9325008392334,19.02400016784668,18.808000564575195,18.929500579833984,18.929500579833984,38416000,67.86495262810274,18.950311805535495,18.76066699813425,17.15986829457275,0.0
36,2015-02-25,18.863500595092773,19.392499923706055,18.82699966430664,19.26849937438965,19.26849937438965,63490000,71.0183854927676,19.05637432848688,18.853000157453415,17.295909009399647,0.0
37,2015-02-26,19.203500747680664,19.4685001373291,19.163999557495117,19.239999771118164,19.239999771118164,53742000,70.39298335625274,19.117582809363974,18.92336372357428,17.4213342198331,0.0
38,2015-02-27,19.200000762939453,19.29949951171875,18.989500045776367,19.007999420166016,19.007999420166016,50646000,65.34804702953821,19.081055012964654,18.938752032045503,17.523699716628773,0.0
39,2015-03-02,19.042499542236328,19.295000076293945,18.974000930786133,19.283000946044922,19.283000946044922,42784000,68.25251621218015,19.14837032399141,19.00134274368176,17.637203021752395,2.0
40,2015-03-03,19.197500228881836,19.30500030517578,19.079999923706055,19.230499267578125,19.230499267578125,38930000,67.09624414419059,19.175746638520316,19.043007566208374,17.7399963279347,0.0
41,2015-03-04,19.285499572753906,19.395000457763672,19.109500885009766,19.13599967956543,19.13599967956543,45182000,64.96296058053412,19.16249765220202,19.059915223182383,17.830061060297975,0.0
42,2015-03-05,19.280500411987305,19.42099952697754,19.194499969482422,19.39150047302246,19.39150047302246,53870000,67.93170786460115,19.238831925808835,19.120203450426033,17.93079908692536,2.0
43,2015-03-06,19.275999069213867,19.350000381469727,18.944000244140625,19.004499435424805,19.004499435424805,52540000,59.682747861494164,19.160721095680824,19.099166356789446,18.000070077151133,0.0
44,2015-03-09,18.920000076293945,18.96649932861328,18.763999938964844,18.92799949645996,18.92799949645996,46228000,58.178826040383,19.08314722927387,19.06804510945681,18.05993649130009,0.0
45,2015-03-10,18.872499465942383,18.888500213623047,18.458999633789062,18.475500106811523,18.475500106811523,62420000,50.131864909063076,18.88059818845309,18.960309654430397,18.086747047139536,0.0
46,2015-03-11,18.530500411987305,18.667499542236328,18.312999725341797,18.318500518798828,18.318500518798828,49902000,47.66831185069505,18.693232298568336,18.843617084315564,18.10169888402078,0.0
47,2015-03-12,18.44099998474121,18.774999618530273,18.375999450683594,18.711999893188477,18.711999893188477,56200000,53.79676239034129,18.699488163441718,18.819686685928822,18.14107314267676,0.0
48,2015-03-13,18.576000213623047,18.699499130249023,18.333999633789062,18.52899932861328,18.52899932861328,52234000,50.81631036039717,18.642658551832238,18.76683443914418,18.166100638543632,0.0
49,2015-03-16,18.518999099731445,18.69700050354004,18.336000442504883,18.667499542236328,18.667499542236328,47082000,52.94126162232317,18.650938881966933,18.7487735487973,18.1984489549109,0.0
50,2015-03-17,18.555500030517578,18.725000381469727,18.48200035095215,18.59600067138672,18.59600067138672,40740000,51.6994737504358,18.63262614510686,18.720996661995375,18.22409745274805,0.0
51,2015-03-18,18.49850082397461,18.79949951171875,18.334999084472656,18.756999969482422,18.756999969482422,53082000,54.298966619826835,18.674084086565383,18.72754271790211,18.2584782602793,0.0
52,2015-03-19,18.693500518798828,18.855499267578125,18.609500885009766,18.66200065612793,18.66200065612793,38314000,52.503384648664344,18.670056276419565,18.715625979397714,18.284511963237275,0.0
53,2015-03-20,18.81450080871582,18.9685001373291,18.79599952697754,18.92449951171875,18.92449951171875,75272000,56.758452867566476,18.75487068818596,18.753602985274267,18.325801482494143,0.0
54,2015-03-23,18.903499603271484,19.088499069213867,18.746999740600586,18.75550079345703,18.75550079345703,44786000,53.43917011234984,18.75508072327632,18.753948041307495,18.353524018685295,0.0
55,2015-03-24,18.699499130249023,18.761999130249023,18.613500595092773,18.704500198364258,18.704500198364258,44564000,52.44245007207405,18.73822054830563,18.744957524408726,18.37616764318071,0.0
56,2015-03-25,18.758499145507812,19.024999618530273,18.51449966430664,18.54800033569336,18.54800033569336,68590000,49.3977530631835,18.674813810768207,18.709147126460476,18.38725362334282,0.0
57,2015-03-26,18.47949981689453,18.56999969482422,18.282499313354492,18.36750030517578,18.36750030517578,58600000,46.075168510229474,18.572375975570733,18.647029522590532,18.38597921571914,1.0
58,2015-03-27,18.355499267578125,18.65850067138672,18.328500747680664,18.527999877929688,18.527999877929688,52196000,49.33826693453095,18.55758394302372,18.625387769015834,18.39514183908756,0.0
59,2015-03-30,18.5935001373291,18.805999755859375,18.577499389648438,18.72949981689453,18.72949981689453,36418000,53.16964124819869,18.61488923431399,18.644317232266506,18.41671332152672,0.0
60,2015-03-31,18.66200065612793,18.885000228881836,18.57550048828125,18.604999542236328,18.604999542236328,50122000,50.62224772799762,18.6115926702881,18.637168561351928,18.42886081963702,0.0
61,2015-04-01,18.604999542236328,18.658000946044922,18.41699981689453,18.51300048828125,18.51300048828125,49162000,48.763069270882156,18.57872860961915,18.61459254806635,18.434289185356004,0.0
62,2015-04-02,18.524999618530273,18.663999557495117,18.450000762939453,18.612499237060547,18.612499237060547,37506000,50.864866129754525,18.58998548543295,18.614211946065296,18.44578660804662,0.0
63,2015-04-06,18.5049991607666,19.010000228881836,18.468000411987305,18.851999282836914,18.851999282836914,61014000,55.58751219054861,18.67732341790094,18.6574460072965,18.47199387738793,0.0
64,2015-04-07,18.8075008392334,18.965499877929688,18.701499938964844,18.720500946044922,18.720500946044922,39098000,52.59825076003731,18.691715927282267,18.668910541614395,18.488026591494833,1.0
65,2015-04-08,18.732999801635742,19.07900047302246,18.732500076293945,19.059999465942383,19.059999465942383,52728000,58.76374858019481,18.81447710683564,18.740017618764938,18.52492806726564,0.0
66,2015-04-09,19.033000946044922,19.22100067138672,18.940000534057617,19.177000045776367,19.177000045776367,47846000,60.66269702019098,18.93531808648255,18.819468969130654,18.56699722716956,0.0
67,2015-04-10,19.215499877929688,19.356000900268555,19.06599998474121,19.13249969482422,19.13249969482422,51470000,59.53964381481251,19.001045289263107,18.876383646529483,18.603481257340828,1.0
68,2015-04-13,19.17650032043457,19.263999938964844,19.006999969482422,19.118000030517578,19.118000030517578,37890000,59.155360158047046,19.0400302030146,18.92031389816368,18.63667601690062,1.0
69,2015-04-14,19.175500869750977,19.390499114990234,19.06049919128418,19.25550079345703,19.25550079345703,51672000,61.681110610053935,19.111853733162075,18.981256970035197,18.67660019603329,1.0
70,2015-04-15,19.232500076293945,19.288999557495117,19.082000732421875,19.172500610351562,19.172500610351562,38664000,59.29742049302396,19.132069358891904,19.01602854100181,18.7085937711506,1.0
71,2015-04-16,19.184499740600586,19.372499465942383,19.177499771118164,19.302000045776367,19.302000045776367,41608000,61.779241307622634,19.188712921186724,19.06802336005173,18.746878046932906,1.0
72,2015-04-17,19.131500244140625,19.17799949645996,18.719999313354492,18.777999877929688,18.777999877929688,76794000,48.81021327430052,19.05180857343438,19.01529181784772,18.748885906997213,1.0
73,2015-04-20,18.927499771118164,19.597000122070312,18.850000381469727,19.475500106811523,19.475500106811523,100322000,60.6513271820378,19.193039084560095,19.098966052204776,18.795764242469104,1.0
74,2015-04-21,19.565500259399414,19.729999542236328,19.34000015258789,19.55900001525879,19.55900001525879,92870000,61.790798833686154,19.31502606145966,19.182608590941868,18.84500526006844,1.0
75,2015-04-22,19.595500946044922,19.714000701904297,19.399999618530273,19.489999771118164,19.489999771118164,69494000,60.238424852913184,19.373350631345826,19.238497896428466,18.886617809168424,1.0
76,2015-04-23,19.510499954223633,19.5939998626709,19.3075008392334,19.499500274658203,19.499500274658203,159600000,60.38599617374041,19.415400512449953,19.28595287428842,18.92615861339357,1.0
77,2015-04-24,21.950000762939453,22.63249969482422,21.950000762939453,22.2549991607666,22.2549991607666,343538000,81.65380364716407,20.36193339522217,19.825779471829907,19.1409225196757,2.0
78,2015-04-27,22.19300079345703,22.34950065612793,21.870500564575195,21.92799949645996,21.92799949645996,108618000,76.4110223460758,20.8839554289681,20.208001294489918,19.32073393753275,2.0
79,2015-04-28,21.925500869750977,21.950000762939453,21.402000427246094,21.465499877929688,21.465499877929688,82810000,69.60384153062633,21.077803578621964,20.436637400569875,19.459105933687393,0.0
80,2015-04-29,21.337499618530273,21.711999893188477,21.30150032043457,21.4685001373291,21.4685001373291,72434000,69.62274719228313,21.208035764857676,20.62424880725337,19.588744269406213,0.0
81,2015-04-30,21.355499267578125,21.587499618530273,20.961999893188477,21.089000701904297,21.089000701904297,72958000,64.1847145760164,21.168357410539883,20.708749151735358,19.685535006986736,0.0
82,2015-05-01,21.19099998474121,21.281999588012695,20.799999237060547,21.14349937438965,21.14349937438965,71316000,64.61218286173627,21.160071398489805,20.78779464676341,19.779597224238536,0.0
83,2015-05-04,21.239999771118164,21.488500595092773,21.121000289916992,21.152000427246094,21.152000427246094,45408000,64.68299225284318,21.157381074741902,20.854013879578442,19.868139366368055,0.0
84,2015-05-05,21.142499923706055,21.375499725341797,21.051000595092773,21.059499740600586,21.059499740600586,57128000,63.20109327042635,21.124753963361464,20.891374945218832,19.94500132599596,0.0
85,2015-05-06,21.071500778198242,21.13599967956543,20.727500915527344,20.954999923706055,20.954999923706055,51050000,61.487258753278994,21.068169283476326,20.9029431231256,20.010162525848223,0.0
86,2015-05-07,21.207500457763672,21.424999237060547,21.142499923706055,21.3439998626709,21.3439998626709,55322000,65.26341614380767,21.160112809874516,20.98313525758838,20.096216547578717,0.0
87,2015-05-08,21.537500381469727,21.760000228881836,21.508499145507812,21.684499740600586,21.684499740600586,58176000,68.20236845480365,21.334908453449874,21.110656072681508,20.198686430999484,0.0
88,2015-05-11,21.625499725341797,21.950000762939453,21.568500518798828,21.642499923706055,21.642499923706055,47874000,67.44437356411677,21.437438943535266,21.20735495468597,20.291835688593455,0.0
89,2015-05-12,21.554000854492188,21.662500381469727,21.335500717163086,21.551000595092773,21.551000595092773,38956000,65.7304608802204,21.47529282738777,21.26983598021448,20.373072134174055,0.0
90,2015-05-13,21.499000549316406,21.67650032043457,21.290000915527344,21.3435001373291,21.3435001373291,39926000,61.88945092802128,21.431361930701545,21.28322946332623,20.435680392442123,0.0
91,2015-05-14,21.47249984741211,21.649999618530273,21.350500106811523,21.61400032043457,21.61400032043457,37770000,64.7788988556052,21.492241393945886,21.34336961916411,20.511701032957763,0.0
92,2015-05-15,21.399999618530273,21.520000457763672,21.21500015258789,21.299999237060547,21.299999237060547,84806000,59.17068542766364,21.428160674984106,21.335484095145283,20.562558981609556,0.0
93,2015-05-18,21.299999237060547,21.363500595092773,21.072999954223633,21.261999130249023,21.261999130249023,47804000,58.51050420696241,21.372773493405745,21.322123192436873,20.607684152489522,0.0
94,2015-05-19,21.243499755859375,21.41200065612793,21.0314998626709,21.085500717163086,21.085500717163086,49284000,55.417745143399785,21.27701590132486,21.279100924205274,20.638511027629754,0.0
95,2015-05-20,21.030000686645508,21.354999542236328,20.917999267578125,21.19300079345703,21.19300079345703,43924000,56.91165606152765,21.249010865368916,21.26344635497832,20.674284560908934,0.0
96,2015-05-21,21.399999618530273,21.844999313354492,21.399999618530273,21.581499099731445,21.581499099731445,82428000,61.882722683139754,21.359840276823093,21.321274126751614,20.732814531155547,0.0
97,2015-05-22,21.577499389648438,21.621999740600586,21.38050079345703,21.381500244140625,21.381500244140625,40412000,58.16260487160799,21.367060265928938,21.332224329913252,20.774665222315875,0.0
98,2015-05-26,21.309999465942383,21.350000381469727,21.100000381469727,21.273500442504883,21.273500442504883,44884000,56.19794294057823,21.33587365812092,21.321547259475366,20.806848139747423,0.0
99,2015-05-27,21.372499465942383,21.592500686645508,21.250499725341797,21.570999145507812,21.570999145507812,44622000,60.18737937060603,21.414248820583218,21.3669021478449,20.85614820463519,0.0
100,2015-05-28,21.48550033569336,21.5674991607666,21.273500442504883,21.328500747680664,21.328500747680664,38248000,55.73156811897852,21.3856661296157,21.359920075087768,20.886622562251027,0.0
101,2015-05-29,21.361499786376953,21.625,21.361499786376953,21.46150016784668,21.46150016784668,60322000,57.58618515717557,21.41094414235936,21.378389182862115,20.923711440031393,0.0
102,2015-06-01,21.520000457763672,21.658000946044922,21.309999465942383,21.54599952697754,21.54599952697754,45066000,58.76808841008341,21.45596260389875,21.4088637908831,20.96385905854405,0.0
103,2015-06-02,21.50349998474121,21.661500930786133,21.3125,21.54949951171875,21.54949951171875,33378000,58.81927615382341,21.487141573172085,21.434433921944127,21.001642313587578,0.0
104,2015-06-03,21.719999313354492,21.91950035095215,21.637500762939453,21.829500198364258,21.829500198364258,54558000,62.798270122686276,21.601261114902808,21.506264154020514,21.055052499702203,0.0
105,2015-06-04,21.719999313354492,21.83799934387207,21.46299934387207,21.538999557495117,21.538999557495117,50216000,56.67932375518331,21.580507262433578,21.51221604556135,21.08627489052755,0.0
106,2015-06-05,21.482999801635742,21.540000915527344,21.325000762939453,21.34749984741211,21.34749984741211,38158000,53.01231896094768,21.50283812409309,21.48226764589785,21.103128113552362,0.0
107,2015-06-08,21.2810001373291,21.34000015258789,21.071500778198242,21.174999237060547,21.174999237060547,43450000,49.88166573854576,21.393558495082242,21.426400662472886,21.10776496023031,1.0
108,2015-06-09,21.148000717163086,21.374500274658203,20.957000732421875,21.27400016784668,21.27400016784668,45774000,51.64656067570551,21.353705719337054,21.398691481631758,21.11848981233459,1.0
109,2015-06-10,21.322999954223633,21.610000610351562,21.283000946044922,21.53849983215332,21.53849983215332,43446000,56.094991350344536,21.415303756942475,21.424111181726587,21.145587232968058,0.0
110,2015-06-11,21.614500045776367,21.944499969482422,21.57349967956543,21.648500442504883,21.648500442504883,58450000,57.83244231772883,21.493035985463276,21.464909229140822,21.178033246486564,0.0
111,2015-06-12,21.5625,21.618000030517578,21.413000106811523,21.496000289916992,21.496000289916992,41088000,54.60617665054641,21.49402408694785,21.470562149281943,21.198547249288527,0.0
112,2015-06-15,21.382999420166016,21.40250015258789,21.131999969482422,21.183500289916992,21.183500289916992,41020000,48.62050995971234,21.39051615460423,21.41836908394286,21.19757647771617,1.0
113,2015-06-16,21.207500457763672,21.398500442504883,21.133499145507812,21.363000869750977,21.363000869750977,45928000,51.883145103462404,21.38134439298648,21.408302135907974,21.20824901913777,0.0
114,2015-06-17,21.417999267578125,21.5674991607666,21.237499237060547,21.390499114990234,21.390499114990234,43718000,52.38199936361161,21.384395966987732,21.40506522301384,21.220007089837928,0.0
115,2015-06-18,21.514999389648438,21.986499786376953,21.470500946044922,21.969499588012695,21.969499588012695,67568000,61.44573960047215,21.579430507329388,21.50768965301363,21.26836144455888,0.0
116,2015-06-19,22.01300048828125,22.249500274658203,21.66200065612793,21.746000289916992,21.746000289916992,89902000,56.94029229704154,21.634953768191924,21.551018859723335,21.299176853936824,0.0
117,2015-06-22,21.850000381469727,21.961999893188477,21.708999633789062,21.81450080871582,21.81450080871582,36472000,57.95779141516804,21.694802781699888,21.59892466863106,21.33242356069676,0.0
118,2015-06-23,21.779499053955078,22.351999282836914,21.684499740600586,22.29949951171875,22.29949951171875,64900000,64.37629076204185,21.896368358372843,21.726301912828824,21.394815557536887,0.0
119,2015-06-24,22.24850082397461,22.32349967956543,22.011499404907227,22.04199981689453,22.04199981689453,52416000,59.20797530513223,21.944912177880074,21.783701531749863,21.436569380721252,0.0
120,2015-06-25,21.903499603271484,22.173500061035156,21.819499969482422,22.0049991607666,22.0049991607666,44750000,58.48143704457419,21.964941172175582,21.82393746429836,21.473242269756437,0.0
121,2015-06-26,22.08799934387207,22.17449951171875,21.753000259399414,21.905000686645508,21.905000686645508,52490000,56.46481360987961,21.944961010332225,21.83867623199784,21.501097651491214,0.0
122,2015-06-29,21.749000549316406,21.850000381469727,21.450000762939453,21.493000030517578,21.493000030517578,55064000,48.972016410499755,21.79430735039401,21.775826013546883,21.500575224331627,1.0
123,2015-06-30,21.709999084472656,21.778499603271484,21.523000717163086,21.704500198364258,21.704500198364258,51938000,52.45961329753379,21.76437163305076,21.76285768351368,21.513731674269216,1.0
124,2015-07-01,21.967500686645508,22.0,21.77899932861328,21.86949920654297,21.86949920654297,39742000,55.04120657910549,21.799414157548163,21.782247051337187,21.536684418286878,1.0
125,2015-07-02,21.850000381469727,21.90999984741211,21.673999786376953,21.885499954223633,21.885499954223633,26868000,55.29473544163719,21.828109423106653,21.801020306407448,21.55918864641183,1.0
126,2015-07-06,21.761499404907227,21.986499786376953,21.676000595092773,21.802000045776367,21.802000045776367,38064000,53.596190324652994,21.81940629732989,21.80119844083816,21.574853897983736,1.0
127,2015-07-07,21.784000396728516,21.886499404907227,21.278499603271484,21.836000442504883,21.836000442504883,69084000,54.212953732300036,21.824937679054887,21.807526077504836,21.591702062146393,1.0
128,2015-07-08,21.717500686645508,21.79949951171875,21.441499710083008,21.485000610351562,21.485000610351562,47662000,47.233482282766495,21.711625322820446,21.748885083476967,21.584818097514468,1.0
129,2015-07-09,21.7450008392334,21.93600082397461,21.707500457763672,21.719499588012695,21.719499588012695,45428000,51.70674750942991,21.71425007788453,21.743542266119828,21.59350722593371,1.0
130,2015-07-10,22.024499893188477,22.236000061035156,21.950000762939453,22.175500869750977,22.175500869750977,48020000,58.98772756502271,21.868000341840013,21.822080194052763,21.63105520295418,1.0
131,2015-07-13,22.414499282836914,22.89349937438965,22.37700080871582,22.778499603271484,22.778499603271484,79136000,66.23679406078938,22.171500095650504,21.99597463209253,21.705083873942392,1.0
132,2015-07-14,23.115999221801758,23.479999542236328,22.908000946044922,23.278499603271484,23.278499603271484,94724000,70.83939267522307,22.540499931524163,22.229160990488705,21.806594566157173,1.0
133,2015-07-15,23.152000427246094,23.235000610351562,23.010000228881836,23.059499740600586,23.059499740600586,59748000,66.55954519999831,22.71349986788297,22.380131672327227,21.88742715805675,1.0
134,2015-07-16,23.274999618530273,23.79400062561035,23.239999771118164,23.77400016784668,23.77400016784668,81912000,72.41510178605763,23.066999967870874,22.63356230787622,22.00914154578513,1.0
135,2015-07-17,23.885000228881836,24.270999908447266,23.862499237060547,24.15049934387207,24.15049934387207,98644000,74.90838097662427,23.42816642653794,22.909369041693648,22.14729366179074,1.0
136,2015-07-20,24.62849998474121,24.65999984741211,24.270000457763672,24.405000686645508,24.405000686645508,95050000,76.45742653969681,23.753777846573794,23.18130206804853,22.292952179523308,1.0
137,2015-07-21,24.395000457763672,24.444000244140625,24.127500534057617,24.399999618530273,24.399999618530273,63636000,76.35766904250347,23.96918510389262,23.402883440863395,22.42889072397537,1.0
138,2015-07-22,24.29949951171875,24.625,24.2450008392334,24.41349983215332,24.41349983215332,62298000,76.44700669397926,24.117290013312854,23.58663187564338,22.556930021277175,1.0
139,2015-07-23,24.58300018310547,24.58300018310547,23.78499984741211,24.108999252319336,24.108999252319336,187488000,70.02013880044026,24.114526426315013,23.681607762311735,22.657063520054088,1.0
140,2015-07-24,28.949499130249023,29.028499603271484,26.467500686645508,26.47100067138672,26.47100067138672,438188000,82.38849646694186,24.900017841338915,24.18877010941628,22.903123981430387,0.0
141,2015-07-27,26.387500762939453,27.247499465942383,26.329999923706055,26.570499420166016,26.570499420166016,149820000,82.7120514024813,25.456845034281283,24.62181180227987,23.13972884844559,0.0
142,2015-07-28,26.799999237060547,26.819499969482422,26.1560001373291,26.30150032043457,26.30150032043457,105462000,78.51245052333536,25.738396796332378,24.927209714671633,23.343714104702944,0.0
143,2015-07-29,26.54599952697754,26.648500442504883,26.250999450683594,26.450000762939453,26.450000762939453,75052000,79.1420613902788,25.975598118534737,25.20408081435669,23.544119695556912,0.0
144,2015-07-30,26.38249969482422,26.959999084472656,26.214500427246094,26.83799934387207,26.83799934387207,74862000,80.73074468696872,26.263065193647183,25.501156910632215,23.756628059964342,0.0
145,2015-07-31,26.954500198364258,27.142000198364258,26.72599983215332,26.8075008392334,26.8075008392334,60512000,80.21355861486245,26.44454374217592,25.738673988559704,23.953458561852667,0.0
146,2015-08-03,26.872499465942383,27.02199935913086,26.468000411987305,26.75149917602539,26.75149917602539,60284000,79.21010907951613,26.546862220125742,25.922824022644374,24.133977311154133,0.0
147,2015-08-04,26.484500885009766,26.84749984741211,26.45800018310547,26.594999313354492,26.594999313354492,58692000,76.33618097238801,26.56290791786866,26.045037711864396,24.292752924199316,0.0
148,2015-08-05,26.940000534057617,26.957000732421875,26.70599937438965,26.850500106811523,26.850500106811523,57788000,77.75519554850207,26.658771980849615,26.1914854200366,24.45776887146462,0.0
149,2015-08-06,26.96500015258789,27.136999130249023,26.375999450683594,26.472999572753906,26.472999572753906,76410000,70.9824749497409,26.596847844817713,26.242669811439747,24.587783755418766,0.0
150,2015-08-07,26.45800018310547,26.472999572753906,25.910499572753906,26.131000518798828,26.131000518798828,79384000,65.42273527343032,26.441565402811417,26.22236630368685,24.687346127249736,2.0
151,2015-08-10,26.426000595092773,26.61400032043457,26.149999618530273,26.200000762939453,26.200000762939453,52318000,66.00133154884168,26.36104385618743,26.21829984173278,24.784936748907135,2.0
152,2015-08-11,26.1825008392334,26.448999404907227,26.100000381469727,26.37299919128418,26.37299919128418,53532000,67.47104064541367,26.365028967886346,26.24642699619667,24.887392390350815,2.0
153,2015-08-12,26.1875,26.375,25.652999877929688,26.295499801635742,26.295499801635742,79246000,66.09267757662298,26.341852579136145,26.255349324458322,24.978238029788553,2.0
154,2015-08-13,26.368499755859375,26.732999801635742,26.274499893188477,26.482999801635742,26.482999801635742,57904000,67.80626122291326,26.38890165330268,26.29674032030876,25.075319434423857,2.0
155,2015-08-14,26.412500381469727,26.70549964904785,26.412500381469727,26.576000213623047,26.576000213623047,39896000,68.65248118935453,26.451267840076135,26.347514846365904,25.172137549210902,2.0
156,2015-08-17,26.56450080871582,26.937000274658203,26.356000900268555,26.76099967956543,26.76099967956543,51634000,70.32354909814929,26.554511786572565,26.422693906947636,25.274644783427323,2.0
157,2015-08-18,26.75200080871582,26.97450065612793,26.649999618530273,26.750999450683594,26.750999450683594,41426000,70.10599351926767,26.620007674609575,26.482385823990537,25.369893471637404,2.0
158,2015-08-19,26.687000274658203,26.862499237060547,26.450000762939453,26.645999908447266,26.645999908447266,46480000,67.73650621918172,26.628671752555473,26.512133839346305,25.452222919173526,2.0
159,2015-08-20,26.519500732421875,26.662500381469727,25.78849983215332,25.788999557495117,25.788999557495117,88160000,52.22219121824837,26.34878102086869,26.380654879009725,25.47395044422653,2.0
